ID,y
962,0.00439896201714873
963,0.00380148109979928
964,0.00530305923894048
974,0.0778687596321106
985,0.00884231366217136
986,0.00587871065363288
989,0.00082746270345524
994,0.00107178185135126
998,0.00421373499557376
1000,0.00411207089200616
1003,0.338991314172745
1010,0.0038650999777019
1016,0.309683322906494
1017,0.00119904009625316
1028,0.00353233120404184
1034,0.0625180602073669
1036,0.00125238695181906
1037,0.00250966032035649
1041,0.00191169476602227
1048,0.00472712377086282
1056,0.000655497016850859
1059,0.00335854734294117
1061,0.00156239559873939
1066,0.219582349061966
1067,0.000764542608521879
1069,0.000918215082492679
1079,0.00319693074561656
1080,0.00267172744497657
1086,0.0042022317647934
1093,0.128002524375916
1100,0.00256427493877709
1101,0.00351273501291871
1102,0.00964060146361589
1105,0.00482946028932929
1112,0.00847114995121956
1113,0.00343586946837604
1117,0.00109082157723606
1118,0.00122007401660085
1124,0.00153245648834854
1128,0.000520324800163508
1129,0.00126887555234134
1130,0.00227912561967969
1131,0.00467223301529884
1138,0.00508076278492808
1139,0.322492182254791
1150,0.00385466241277754
1151,0.00929175224155188
1153,0.00837576296180487
1157,0.00212887371890247
1158,0.00429653329774737
1161,0.00277333450503647
1162,0.00164175324607641
1169,0.00104368524625897
1172,0.00142594962380826
1173,0.387041598558426
1177,0.0019867850933224
1178,0.00204964983277023
1179,0.0046025961637497
1181,0.000905991066247225
1182,0.00114542059600353
1186,0.00440003536641598
1187,0.0020661847665906
1189,0.00114544236566871
1195,0.0893596261739731
1196,0.00353896361775696
1200,0.00136096240021288
1203,0.00255183828994632
1205,0.00559244118630886
1214,0.00108320638537407
1220,0.00453020306304097
1222,0.0458585917949677
1228,0.00253690732643008
1229,0.00179920461960137
1236,0.00346440449357033
1239,0.00359234283678234
1241,0.00422444241121411
1245,0.00568811828270555
1246,0.00314917229115963
1249,0.00302838627249002
1251,0.0016250335611403
1258,0.00116442795842886
1260,0.00180244049988687
1267,0.00222268863581121
1271,0.00191226880997419
1272,0.00305045722052455
1274,0.390512347221375
1276,0.00890485849231482
1278,0.00638866005465388
1279,0.00184931221883744
1280,0.00454354658722878
1286,0.00273604015819728
1290,0.00173089921008796
1293,0.00376616697758436
1294,0.00605736998841167
1297,0.00153190805576742
1301,0.0037089807447046
1303,0.00123608810827136
1305,0.0663220435380936
1308,0.003135776380077
1311,0.00171519839204848
1312,0.00323027442209423
1313,0.00493833236396313
1314,0.00105875404551625
1319,0.00640454003587365
1322,0.00216185487806797
1324,0.330596029758453
1326,0.00161753362044692
1327,0.00557678285986185
1329,0.0455855205655098
1330,0.00297933118417859
1332,0.00122142396867275
1334,0.00593364238739014
1335,0.00261989934369922
1338,0.0536297410726547
1343,0.0034979279153049
1345,0.00315778190270066
1358,0.0339230671525002
1360,0.00391299417242408
1367,0.0123890228569508
1370,0.00207146839238703
1372,0.00194986339192837
1374,0.00280607677996159
1376,0.00562862865626812
1394,0.0600442476570606
1395,0.000617190671619028
1397,0.00104592321440578
1404,0.00111875776201487
1416,0.0004414439026732
1417,0.302245765924454
1418,0.00173064973205328
1422,0.217994630336761
1430,0.0082202609628439
1434,0.00532968435436487
1437,0.00646940246224403
1444,0.0162649676203728
1449,0.00447248620912433
1450,0.0023887928109616
1456,0.00324017414823175
1460,0.00122235668823123
1463,0.41880863904953
1464,0.00151524227112532
1468,0.00308975810185075
1469,0.00184389553032815
1471,0.0117828277871013
1478,0.00888581108301878
1486,0.000613854150287807
1487,0.00214169058017433
1490,0.00096784409834072
1492,0.0364400595426559
1494,0.000798944209236652
1496,0.00244971993379295
1497,0.00500598829239607
1500,0.000337938516167924
1503,0.000466397264972329
1512,0.0040170680731535
1514,0.00193800125271082
1515,0.00218157027848065
1517,0.0106333512812853
1522,0.0021479157730937
1526,0.00601698737591505
1527,0.00153795164078474
1541,0.0133256865665317
1543,0.00666672643274069
1548,0.00273737031966448
1549,0.00119502935558558
1552,0.000939613441005349
1559,0.00495273759588599
1562,0.0031936364248395
1563,0.00123492733109742
1567,0.00156080885790288
1568,0.00115051143802702
1580,0.0015687623526901
1584,0.0158706251531839
1585,0.00991154555231333
1589,0.00119493657257408
1590,0.00318178650923073
1591,0.00512727443128824
1592,0.00376928108744323
1593,0.00316673167981207
1603,0.0013776624109596
1607,0.00386743969283998
1615,0.00162499025464058
1618,0.0013416160363704
1622,0.00164098746608943
1630,0.00210571615025401
1636,0.00264361593872309
1641,0.0100811598822474
1643,0.0148845054209232
1648,0.0703937113285065
1649,0.263018935918808
1650,0.00684579089283943
1653,0.0026264451444149
1662,0.0112586235627532
1666,0.012285559438169
1671,0.00312623451463878
1673,0.00480750948190689
1674,0.000654051429592073
1675,0.367254912853241
1676,0.00346007756888866
1681,0.00763110164552927
1683,0.00132622185628861
1684,0.00513523863628507
1688,0.00499562220647931
1689,0.0823576003313065
1690,0.000740631599910557
1693,0.00317948078736663
1695,0.00277207000181079
1697,0.00502879358828068
1699,0.165520086884499
1702,0.0193333104252815
1703,0.00890540517866612
1704,0.00876870006322861
1706,0.00644234661012888
1718,0.00417834566906095
1723,0.00102434784639627
1724,0.00601956341415644
1727,0.00309648201800883
1730,0.00590717792510986
1736,0.00313289929181337
1737,0.00217865454033017
1738,0.00114450219552964
1745,0.00345716183073819
1748,0.000756758789066225
1749,0.00586955761536956
1751,0.0134039307013154
1756,0.00796655751764774
1759,0.00262857950292528
1760,0.00238252733834088
1764,0.177426621317863
1765,0.00484017282724381
1766,0.0049986382946372
1768,0.166159495711327
1770,0.00924299005419016
1777,0.00320236920379102
1778,0.00149971339851618
1779,0.109190531075001
1780,0.00280954665504396
1782,0.00518849724903703
1784,0.00136593182105571
1785,0.000849140458740294
1789,0.00308352964930236
1792,0.0104493889957666
1793,0.00202664826065302
1795,0.00844668131321669
1796,0.364727288484573
1798,0.00303248642012477
1808,0.00676837889477611
1810,0.00141498632729054
1812,0.00547658838331699
1816,0.110226765275002
1817,0.00249453075230122
1819,0.00325676868669689
1820,0.000619739410467446
1823,0.00494356732815504
1826,0.120292566716671
1827,0.00915537960827351
1828,0.0112721724435687
1829,0.00919806864112616
1831,0.00118640263099223
1835,0.00548332184553146
1840,0.0152853894978762
1844,0.0101005937904119
1847,0.000790856429375708
1848,0.00885438267141581
1858,0.00170619261916727
1861,0.322040677070618
1863,0.00167887448333204
1864,0.203229352831841
1865,0.00161002937238663
1868,0.00162907538469881
1873,0.00321307987906039
1877,0.00119202060159296
1881,0.00312671484425664
1894,0.0664245635271072
1895,0.170988619327545
1897,0.00165733357425779
1898,0.001766690867953
1900,0.404840975999832
1902,0.00186788244172931
1903,0.00152686110232025
1904,0.00197409931570292
1909,0.00521054398268461
1911,0.00256705214269459
1913,0.000633564544841647
1921,0.00151567452121526
1923,0.00302569265477359
1925,0.00509018870070577
1926,0.00853939168155193
1927,0.00324088428169489
1928,0.00220972881652415
1934,0.00672535225749016
1935,0.000972752459347248
1943,0.000654385308735073
1944,0.00140726531390101
1945,0.00227420800365508
1947,0.00705664185807109
1951,0.00186775892507285
1955,0.0633672401309013
1958,0.00292847049422562
1959,0.00260968459770083
1961,0.00631293468177319
1962,0.00246556359343231
1965,0.00199161958880723
1968,0.0158409811556339
1969,0.00309592578560114
1971,0.00276546203531325
1974,0.0015916865086183
1979,0.00182980403769761
1982,0.00533844530582428
1984,0.00680270325392485
1985,0.00117211160250008
1986,0.00251493719406426
1992,0.000906571745872498
1998,0.00173679366707802
2000,0.00268036592751741
2001,0.00121699878945947
2002,0.00199772394262254
2003,0.00211249850690365
2005,0.00396348023787141
2009,0.00703056529164314
2013,0.000993112102150917
2017,0.00115429214201868
2022,0.000886121881194413
2027,0.00241691782139242
2029,0.0036190040409565
2032,0.00054245867067948
2045,0.00145810679532588
2047,0.211552336812019
2056,0.00179601076524705
2060,0.0015520635060966
2063,0.00200036005116999
2065,0.00500748958438635
2066,0.00138913502451032
2074,0.00512862671166658
2080,0.00360419228672981
2090,0.00201517436653376
2092,0.00216354662552476
2094,0.00867464486509562
2096,0.00353449210524559
2097,0.266931712627411
2099,0.00413855211809278
2101,0.00275509268976748
2107,0.0148118268698454
2114,0.00105723412707448
2118,0.00298887747339904
2124,0.00752681074663997
2125,0.00363462558016181
2127,0.00476723629981279
2129,0.00680299382656813
2130,0.00432349508628249
2133,0.0827942788600922
2134,0.000766832614317536
2135,0.00202938332222402
2136,0.0994378849864006
2140,0.00360385794192553
2151,0.0060743666253984
2153,0.0823321640491486
2154,0.257318198680878
2155,0.00672743562608957
2156,0.0037248320877552
2160,0.00383060518652201
2163,0.071420356631279
2166,0.00179524661507458
2169,0.085161954164505
2170,0.00603891257196665
2171,0.0089780343696475
2177,0.00103436270728707
2179,0.00105811527464539
2180,0.00317497295327485
2188,0.0370048433542252
2198,0.00303408829495311
2202,0.0778938755393028
2203,0.00572208035737276
2212,0.00632051890715957
2213,0.00562448846176267
2215,0.113862283527851
2220,0.0117620527744293
2224,0.0073469989001751
2228,0.00413220934569836
2236,0.00441409321501851
2241,0.00183344108518213
2247,0.00407013762742281
2251,0.00118025450501591
2252,0.000475130917038769
2255,0.0296440944075584
2268,0.00690149748697877
2269,0.0093150632455945
2273,0.00196718191727996
2274,0.00172374595422298
2280,0.00200827000662684
2282,0.00184866704512388
2288,0.00601619761437178
2295,0.00045299285557121
2299,0.00127697631251067
2301,0.00216541695408523
2308,0.00236365455202758
2315,0.00488322926685214
2316,0.00126515084411949
2319,0.0049511231482029
2324,0.0023570298217237
2328,0.00260353926569223
2334,0.00796485412865877
2339,0.00513381417840719
2340,0.00332913105376065
2343,0.0736507251858711
2356,0.0108291693031788
2357,0.015626622363925
2358,0.00383088737726212
2363,0.0186942107975483
2365,0.0021825316362083
2369,0.00249936920590699
2374,0.014817769639194
2376,0.085495688021183
2378,0.131182819604874
2380,0.00667211599647999
2382,0.00299950782209635
2384,0.006502122618258
2385,0.0164401941001415
2387,0.368408739566803
2393,0.0106388609856367
2395,0.00617453129962087
2399,0.00733176479116082
2400,0.00644015287980437
2401,0.00800663325935602
2405,0.421033561229706
2408,0.00456960638985038
2412,0.0196326617151499
2413,0.00558559549972415
2415,0.0018789682071656
2417,0.00710125453770161
2419,0.235296368598938
2433,0.0606133528053761
2439,0.0022240502294153
2441,0.00412927335128188
2442,0.388205051422119
2450,0.00171605485957116
2453,0.00103972596116364
2456,0.00199284614063799
2457,0.00409943284466863
2458,0.000588253489695489
2459,0.00843911245465279
2462,0.0215213820338249
2470,0.00309547688812017
2471,0.0710776522755623
2475,0.0185544993728399
2478,0.0034761221613735
2479,0.00493137538433075
2482,0.00169958046171814
2484,0.523301184177399
2488,0.00965982396155596
2490,0.00189441023394465
2492,0.00544492714107037
2493,0.00368071347475052
2494,0.324658632278442
2496,0.142908498644829
2500,0.00349147291854024
2501,0.0202902853488922
2503,0.0106634767726064
2504,0.0817411914467812
2505,0.00292451726272702
2511,0.00740789622068405
2516,0.0139418663457036
2517,0.00405513867735863
2518,0.00100684503559023
2521,0.000728058686945587
2522,0.00503244949504733
2525,0.324392676353455
2527,0.00365213467739522
2532,0.277324467897415
2536,0.371396750211716
2538,0.0223419331014156
2539,0.00854413211345673
2541,0.00452709943056107
2548,0.00690662069246173
2550,0.00175962271168828
2554,0.00102647941093892
2555,0.00913158990442753
2556,0.00121056369971484
2557,0.00284693017601967
2564,0.00546919647604227
2567,0.00369715387932956
2569,0.00197931355796754
2572,0.390784859657288
2573,0.00553187681362033
2576,0.00210952013731003
2578,0.0061231991276145
2579,0.00169200287200511
2580,0.00373415532521904
2581,0.00696567166596651
2582,0.00343780335970223
2586,0.000802247552201152
2587,0.00109834433533251
2589,0.00721141276881099
2605,0.0070562269538641
2611,0.00755068100988865
2618,0.00305541325360537
2619,0.00101613311562687
2626,0.000800945970695466
2627,0.000825698021799326
2630,0.000824257789645344
2636,0.0957205966114998
2654,0.00509565649554133
2655,0.00185280805453658
2660,0.00161102449055761
2664,0.00296924076974392
2671,0.00407611485570669
2673,0.00253168912604451
2676,0.0026874931063503
2677,0.00878440495580435
2679,0.00696028443053365
2680,0.0135351279750466
2681,0.00474707596004009
2690,0.223863124847412
2693,0.00321535929106176
2694,0.000794849707745016
2695,0.00376939936541021
2702,0.0151368975639343
2703,0.0101456670090556
2704,0.486498147249222
2710,0.554369986057282
2711,0.00606651743873954
2712,0.000725093123037368
2715,0.000963859492912889
2716,0.000951367954257876
2720,0.00192700047045946
2723,0.00272172945551574
2726,0.00264409626834095
2734,0.0112598827108741
2735,0.00161991419736296
2738,0.00601310422644019
2739,0.169433146715164
2743,0.00142148288432509
2746,0.00401208782568574
2749,0.00793560594320297
2753,0.00128919689450413
2757,0.0271801743656397
2759,0.00392896588891745
2762,0.000877463666256517
2763,0.00413338886573911
2764,0.00200859108008444
2766,0.00229712924920023
2770,0.0050313682295382
2774,0.00173818552866578
2776,0.0045265513472259
2782,0.011250558309257
2783,0.00619619293138385
2786,0.00341422413475812
2787,0.00799274165183306
2788,0.00279126386158168
2790,0.00612909300252795
2797,0.00164503208361566
2803,0.00501546682789922
2806,0.0204409714788198
2807,0.0123957460746169
2809,0.00957441795617342
2814,0.011436783708632
2815,0.00325143267400563
2816,0.00720113376155496
2817,0.00976488925516605
2818,0.254914253950119
2819,0.00802124664187431
2823,0.00434041349217296
2824,0.00263683055527508
2825,0.00290120393037796
2835,0.0121100749820471
2836,0.00577510474249721
2838,0.00593614857643843
2839,0.00188134855125099
2844,0.0124457497149706
2847,0.00839995220303536
2848,0.00699051935225725
2851,0.00698054023087025
2857,0.0945172607898712
2858,0.00875694584101439
2864,0.0106759192422032
2865,0.037943996489048
2867,0.00381403905339539
2873,0.0235195569694042
2879,0.00175769743509591
2883,0.28119096159935
2901,0.0095891784876585
2902,0.0064200796186924
2904,0.00304834940470755
2905,0.00136136426590383
2906,0.00217777653597295
2907,0.0132440291345119
2911,0.0101502500474453
2916,0.00961332395672798
2918,0.00302066234871745
2923,0.00354819535277784
2933,0.00303572323173285
2936,0.00447041681036353
2939,0.00355572602711618
2942,0.317600876092911
2945,0.0276800859719515
2946,0.0412396788597107
2947,0.0124934054911137
2950,0.0980351269245148
2951,0.00490140169858933
2953,0.081917442381382
2960,0.00460098823532462
2965,0.003589321160689
2968,0.00067204178776592
2969,0.00101575767621398
2974,0.00330534297972918
2980,0.0037347583565861
2983,0.302127182483673
2984,0.000657465599942952
2988,0.00117499742191285
2991,0.00435269437730312
2994,0.0027578822337091
3000,0.00528434570878744
3002,0.00473147816956043
3005,0.376651793718338
3008,0.00681424699723721
3009,0.000960397243034095
3010,0.000850887910928577
3011,0.0857066288590431
3012,0.00653952173888683
3013,0.0141469053924084
3017,0.00507317297160626
3021,0.237762302160263
3023,0.00690377922728658
3025,0.0867206081748009
3027,0.00584717700257897
3031,0.000761581992264837
3040,0.00422066915780306
3042,0.00106927962042391
3044,0.00337123614735901
3048,0.0110442824661732
3049,0.00264460174366832
3051,0.00514119863510132
3056,0.00256704492494464
3057,0.00795188918709755
3064,0.00798181910067797
3078,0.00262075522914529
3079,0.00539688067510724
3080,0.000323635438689962
3083,0.00235041929408908
3085,0.00468619959428906
3091,0.00159582798369229
3092,0.00993030890822411
3100,0.00239052413962781
3102,0.00655606389045715
3104,0.00294928927905858
3111,0.00195685960352421
3119,0.00276947696693242
3123,0.0559973381459713
3128,0.267962723970413
3132,0.00120954704470932
3137,0.00141659087967128
3140,0.00358526478521526
3141,0.494075775146484
3142,0.000437101232819259
3148,0.00122913136146963
3150,0.000317391648422927
3152,0.0107725374400616
3155,0.00979813747107983
3157,0.00239796820096672
3159,0.00214089988730848
3161,0.00397127028554678
3164,0.00237802183255553
3169,0.000847583112772554
3170,0.423255056142807
3173,0.00287266308441758
3174,0.00320667983032763
3176,0.00242019630968571
3177,0.0027131293900311
3179,0.00842599477618933
3182,0.0011475037317723
3183,0.00559684447944164
3184,0.00048496582894586
3187,0.000861550215631723
3195,0.264819979667664
3196,0.00487785879522562
3203,0.00107121479231864
3204,0.00431699119508266
3212,0.0216128919273615
3228,0.00237172935158014
3234,0.00956022087484598
3235,0.00663028797134757
3239,0.00304955244064331
3240,0.000828855903819203
3241,0.00886870175600052
3243,0.00424031633883715
3245,0.00413363054394722
3248,0.00121265649795532
3250,0.00216783746145666
3252,0.181859657168388
3255,0.0165898408740759
3263,0.0066483267582953
3264,0.00547470338642597
3269,0.00472205178812146
3275,0.00310987327247858
3276,0.00131792901083827
3277,0.00952762365341187
3279,0.00252328393980861
3282,0.00426645344123244
3287,0.00279172835871577
3299,0.00762350764125586
3306,0.160174131393433
3309,0.00916298385709524
3321,0.00287941982969642
3327,0.00633712019771338
3329,0.00642867852002382
3331,0.00348385632969439
3335,0.00162120792083442
3336,0.00691293925046921
3338,0.00289942510426044
3340,0.00190924073103815
3343,0.00905465614050627
3349,0.000684999278746545
3351,0.00426838034763932
3354,0.00917227007448673
3355,0.000730798579752445
3363,0.002084378618747
3367,0.0018370101461187
3368,0.00196586223319173
3369,0.00242077675648034
3380,0.0147651936858892
3384,0.00485082529485226
3385,0.00346805271692574
3386,0.00760262366384268
3396,0.00207625469192863
3397,0.00324050383642316
3400,0.000566277652978897
3402,0.00232971902005374
3403,0.00294527062214911
3411,0.265440911054611
3415,0.00861407350748777
3419,0.00135021202731878
3427,0.00356862461194396
3428,0.00575004750862718
3434,0.295528024435043
3435,0.00724067399278283
3440,0.0821601003408432
3442,0.0021892657969147
3443,0.000984500744380057
3445,0.00260646943934262
3447,0.00453444151207805
3454,0.00590571388602257
3462,0.00313671259209514
3463,0.0139396358281374
3466,0.000911088078282773
3469,0.455318063497543
3472,0.0190350171178579
3475,0.00383244338445365
3485,0.446592807769775
3488,0.209654361009598
3489,0.00965265557169914
3500,0.00167030259035528
3507,0.00719008734449744
3510,0.606892943382263
3512,0.00150139525067061
3515,0.261453717947006
3517,0.00275207310914993
3521,0.00124277069699019
3523,0.00135089491959661
3525,0.149776116013527
3527,0.000437301903730258
3531,0.0102208806201816
3533,0.0022079108748585
3537,0.0025649422314018
3539,0.00359618873335421
3540,0.394788414239883
3545,0.000521401409059763
3549,0.265166938304901
3554,0.0071634566411376
3559,0.00284785474650562
3562,0.00880015082657337
3567,0.00258596637286246
3569,0.00210577039979398
3570,0.00416630366817117
3575,0.00281241745688021
3576,0.00187711964827031
3581,0.351568907499313
3584,0.0733960121870041
3589,0.00197412190027535
3590,0.386098206043243
3592,0.0023892680183053
3599,0.336649566888809
3600,0.010230103507638
3602,0.00157886405941099
3605,0.000229192708502524
3610,0.00118025834672153
3616,0.00475056003779173
3617,0.0107469884678721
3618,0.00381816155277193
3620,0.0172642506659031
3621,0.0020295272115618
3622,0.00375041808001697
3625,0.00219449168071151
3629,0.000982943107374012
3634,0.00278126634657383
3639,0.000896682497113943
3641,0.00388754950836301
3642,0.00323796644806862
3643,0.0113933803513646
3646,0.000618208257947117
3647,0.0107108065858483
3648,0.00111705018207431
3649,0.00243540131486952
3654,0.00322454213164747
3655,0.0011151593644172
3661,0.00493079517036676
3665,0.162789151072502
3670,0.00644328957423568
3672,0.00284507474862039
3673,0.0102506382390857
3688,0.055328331887722
3690,0.0044507160782814
3692,0.00684223184362054
3693,0.00621957983821631
3697,0.00613119592890143
3699,0.00418686401098967
3709,0.32279908657074
3714,0.00421637063845992
3717,0.0101168882101774
3720,0.00360413710586727
3723,0.00284856022335589
3725,0.00546083087101579
3729,0.00543493824079633
3745,0.013453982770443
3746,0.0105172945186496
3747,0.00902729853987694
3753,0.00270552677102387
3754,0.00298226741142571
3759,0.00561946909874678
3761,0.0118997562676668
3762,0.00330752553418279
3763,0.00324836350046098
3767,0.00399204483255744
3771,0.435892850160599
3773,0.00280288560315967
3774,0.00860330928117037
3775,0.208207234740257
3777,0.00502133835107088
3779,0.000814331346191466
3780,0.00424534687772393
3782,0.000682338664773852
3783,0.00948486663401127
3786,0.00408755708485842
3788,0.0116085559129715
3791,0.0083597619086504
3792,0.00974928960204124
3797,0.00570339988917112
3799,0.00127082271501422
3802,0.00997103657573462
3804,0.00588863948360086
3815,0.134513646364212
3816,0.00521513121202588
3817,0.00426039844751358
3818,0.00533169973641634
3821,0.00386207364499569
3822,0.000615729775745422
3823,0.00432648090645671
3828,0.00219301576726139
3830,0.473403632640839
3833,0.000478116300655529
3838,0.0130502618849278
3840,0.0974942967295647
3846,0.0238157641142607
3847,0.0197163037955761
3850,0.00614224467426539
3851,0.00263857422396541
3852,0.265663325786591
3857,0.0282527543604374
3858,0.0101311141625047
3861,0.00210497505031526
3863,0.205205723643303
3865,0.0512945652008057
3876,0.00628515612334013
3881,0.00414389744400978
3882,0.450896590948105
3884,0.00177472073119134
3888,0.00172013673000038
3893,0.00419237650930882
3894,0.0147147597745061
3895,0.0043206512928009
3900,0.00250023603439331
3904,0.0371913686394691
3913,0.17630672454834
3914,0.00546547630801797
3918,0.00423282757401466
3922,0.0111348945647478
3923,0.0103114629164338
3927,0.005317741073668
3929,0.00587454857304692
3930,0.135671719908714
3931,0.0104986764490604
3932,0.0111320922151208
3933,0.00449189310893416
3937,0.000393203750718385
3940,0.00201849523000419
3942,0.00157339009456337
3943,0.00217726686969399
3948,0.515877783298492
3949,0.00137851282488555
3950,0.00282255630008876
3955,0.00168855674564838
3957,0.0673122555017471
3958,0.00170712370891124
3959,0.00335732963867486
3961,0.00701088272035122
3962,0.00168819981627166
3966,0.0054631931707263
3969,0.00467502605170012
3972,0.524151682853699
3973,0.349169433116913
3981,0.00129640812519938
3985,0.00589636247605085
3992,0.00487995194271207
3993,0.0123152667656541
3997,0.0863041877746582
4000,0.547926247119904
4001,0.211482539772987
4002,0.450929939746857
